OrderID,ProductID,Quantity,UnitPrice
1290,79,2,821.57
1290,190,5,713.23
1291,34,4,238.44
1291,9,2,623.42
1291,152,1,258.66
1291,157,2,377.78
1291,139,2,428.52
1291,112,2,147.88
1291,165,4,262.3
1291,84,4,333.49
1292,160,5,864.77
1292,67,5,439.79
1293,167,3,912.41
1294,137,1,341.94
1294,34,4,212.26
1294,2,5,136.68
1294,22,3,500.64
1294,122,2,37.76
1294,169,3,273.87
1294,94,1,709.95
1295,64,3,81.2
1295,79,1,751.39
1295,126,4,206.95
1295,66,3,140.72
1295,31,1,268.16
1296,14,4,126.74
1297,165,3,355.61
1297,44,4,625.71
1297,19,5,235.52
1297,128,2,34.37
1298,38,5,605.02
1299,152,2,277.76
1299,51,1,817.66
1300,77,3,1023.13
1300,188,4,865.66
1300,48,5,534.2
1300,76,3,85.54
1301,111,1,11.71
1301,7,1,245.78
1301,114,4,121.66
1301,192,1,55.23
1301,137,5,404.33
1301,107,4,591.75
1301,33,5,888.91
1301,199,3,799.05
1302,124,2,146.09
1302,178,5,227.47
1303,21,1,222.49
1303,69,3,349.02
1303,91,3,555.52
1303,99,1,246.35
1303,50,1,251.66
1303,66,4,126.36
1304,70,5,787.08
1304,184,4,898.75
1304,159,4,330.23
1304,101,1,173.87
1304,172,1,70.68
1305,4,1,109.72
1305,184,1,864.55
1305,80,2,423.05
1305,82,5,420.74
1306,46,2,518.69
1306,21,4,267.87
1306,139,1,540.81
1307,132,3,864.46
1307,96,1,457.32
1307,140,5,720.8
1307,142,2,308.63
1308,83,4,638.09
1308,41,2,780.76
1308,156,2,652.11
1308,179,4,817.71
1308,87,1,139.26
1308,24,5,746.41
1308,98,3,90.41
1309,6,4,740.84
1309,129,5,316.95
1309,130,5,363.32
1309,14,1,129.23
1309,196,1,818.96
1310,154,5,312.4
1310,180,3,902.54
1311,21,2,289.89
1311,24,4,721.15
1311,52,3,678.88
1311,175,5,374.06
1312,144,1,349.54
1312,13,4,674.29
1312,88,4,690.53
1312,42,2,312.47
1312,103,3,566.48
1312,62,4,616.77
1313,122,3,32.57
1314,183,1,815.71
1314,72,2,271.29
1314,76,2,115.0
1314,123,1,662.64
1314,186,1,350.24
1314,179,5,948.23
1315,187,4,180.52
1315,63,4,64.42
1315,148,3,251.08
1315,70,5,874.65
1315,108,1,582.25
1315,125,1,793.95
1316,192,3,61.08
1316,99,3,219.38
1316,19,5,269.74
1317,2,1,135.99
1317,56,2,696.23
1317,100,1,819.01
1317,133,2,170.2
1317,103,1,684.11
1317,13,4,804.27
1317,85,1,660.28
1317,14,5,131.85
1318,3,5,580.31
1318,56,2,633.04
1319,190,1,580.52
1320,94,3,661.24
1320,35,2,84.73
1320,6,4,740.57
1321,146,5,994.81
1321,120,2,969.01
1321,179,1,987.98
1321,153,5,83.47
1321,94,2,625.31
1321,60,4,32.63
1322,127,5,341.61
1322,76,1,116.07
1322,170,5,574.39
1322,83,3,785.25
1322,66,3,142.11
1322,70,1,750.59
1323,143,1,506.5
1323,5,5,615.39
1324,90,4,118.31
1324,162,2,50.58
1324,136,3,597.41
1324,55,4,362.34
1324,73,1,447.29
1324,196,4,748.27
1324,85,2,685.92
1325,27,3,256.98
1325,108,2,596.22
1325,36,4,165.71
1325,80,2,309.99
1325,139,1,475.39
1325,109,3,449.11
1325,8,3,655.68
1326,175,1,338.25
1326,2,1,137.31
1326,18,1,766.63
1326,113,4,640.62
1327,96,3,388.01
1328,20,5,335.92
1328,54,4,152.58
1328,63,3,83.67
1328,152,3,251.41
1328,84,4,306.26
1329,82,1,435.98
1330,195,5,814.63
1330,165,4,310.97
1331,184,1,808.07
1331,104,2,900.84
1331,149,5,649.86
1331,55,5,406.8
1331,110,5,598.38
1332,96,1,465.42
1333,63,4,72.38
1333,191,1,150.16
1333,178,2,206.73
1334,165,2,269.04
1335,7,2,212.2
1335,155,2,29.56
1335,93,5,531.26
1336,55,5,348.26
1336,175,3,418.95
1336,35,2,87.19
1336,54,4,181.21
1336,145,5,124.14
1336,104,3,928.53
1336,75,4,785.05
1336,67,5,514.03
1337,58,2,954.86
1337,185,2,228.09
1337,137,1,393.6
1338,65,1,737.81
1338,177,2,507.23
1339,195,2,669.98
1339,45,4,948.92
1339,133,5,186.39
1339,72,2,250.34
1340,173,3,263.64
1341,85,2,755.75
1341,69,1,385.63
1342,83,2,696.21
1342,112,1,142.31
1342,146,4,955.05
1342,177,2,567.2
1342,156,2,531.51
1342,160,4,764.39
1342,18,2,940.6
1342,52,4,878.44
1343,120,4,1059.84
1343,56,3,697.5
1343,53,1,139.71
1343,20,4,405.7
1343,107,5,577.09
1343,186,2,358.8
1343,130,1,326.7
1343,180,3,772.78
1344,160,3,751.24
1344,129,1,276.5
1344,78,3,409.08
1345,34,3,242.87
1346,173,4,277.43
1347,195,1,687.61
1347,94,4,708.39
1347,130,1,375.19
1347,43,2,13.9
1347,110,2,645.57
1347,117,3,328.24
1347,108,4,631.69
1347,36,3,171.77
1348,187,5,169.65
1348,19,5,246.01
1348,73,5,489.36
1348,147,5,415.99
1348,115,5,839.43
1348,69,3,379.35
1348,81,5,976.04
1349,66,5,151.44
1349,154,5,294.52
1350,81,4,799.52
1350,4,4,106.09
1350,73,2,403.7
1350,153,2,86.0
1350,180,3,937.62
1350,170,1,684.85
1351,26,5,794.26
1351,41,1,803.03
1351,184,1,897.17
1352,158,1,580.44
1352,74,4,244.24
1352,144,2,380.23
1352,87,2,139.52
1352,59,5,266.91
1352,65,3,679.65
1353,77,4,992.52
1353,45,5,714.23
1353,164,5,692.56
1353,42,2,253.19
1353,88,5,734.71
1353,102,4,307.28
1353,184,5,734.64
1353,119,3,122.02
1354,100,1,717.44
1354,134,2,128.6
1355,148,5,276.47
1355,165,3,317.58
1355,95,3,250.41
1355,103,4,640.69
1355,79,5,854.78
1356,50,4,209.07
1356,174,1,93.46
1356,139,1,551.9
1356,62,2,690.98
1356,1,4,688.43
1356,159,1,373.29
1356,114,3,100.18
1357,82,3,465.35
1357,188,5,931.64
1357,116,3,169.77
1357,176,3,66.1
1357,130,3,381.42
1357,105,2,225.59
1358,121,4,793.14
1358,111,4,12.17
1358,71,2,72.98
1358,2,1,131.44
1358,14,4,121.18
1359,91,5,511.98
1359,66,4,137.68
1359,84,1,327.99
1359,28,2,739.91
1359,40,4,588.11
1359,45,4,936.0
1359,78,2,331.97
1360,121,4,941.72
1360,11,5,87.37
1360,187,3,154.22
1360,17,2,562.4
1360,116,4,149.37
1360,6,1,588.18
1361,188,5,850.44
1361,13,3,835.8
1361,139,2,537.31
1361,157,5,370.16
1361,189,4,729.58
1361,137,5,387.96
1362,153,2,90.21
1362,125,5,793.76
1362,148,1,259.07
1362,35,1,88.96
1362,70,3,812.6
1362,87,4,170.17
1362,40,4,700.92
1362,143,5,455.59
1363,147,2,369.38
1364,174,1,92.31
1364,5,4,510.31
1364,87,5,132.73
1364,150,2,391.57
1364,161,1,225.55
1365,24,2,755.2
1365,91,3,524.6
1365,136,1,599.86
1365,154,3,298.46
1366,11,4,98.66
1366,59,4,255.29
1366,25,4,293.2
1367,93,3,564.37
1367,157,5,461.49
1367,94,2,684.12
1367,30,5,371.91
1367,169,2,273.62
1367,80,3,405.09
1367,18,5,887.6
1367,132,5,998.23
1368,28,2,872.33
1368,147,4,350.4
1368,108,3,516.27
1368,41,4,783.83
1368,63,3,77.87
1369,118,5,193.51
1369,108,4,550.46
1369,124,1,143.76
1370,104,1,770.13
1370,47,5,176.55
1370,152,1,313.34
1370,55,5,403.43
1370,169,2,225.24
1370,165,3,345.47
1370,175,5,407.29
1371,107,2,778.11
1371,160,4,778.14
1371,141,2,444.61
1371,152,1,289.81
1371,6,5,672.19
1372,39,2,275.76
1373,174,5,93.99
1373,147,4,407.18
1373,15,5,454.5
1373,10,4,144.92
1373,182,5,827.99
1373,196,3,750.29
1373,110,4,523.86
1373,81,3,858.82
1374,52,1,807.46
1374,152,2,306.33
1374,135,1,686.52
1374,20,1,341.02
1374,140,5,647.21
1374,139,5,428.91
1375,95,2,269.72
1375,131,5,629.11
1375,156,3,530.89
1375,196,4,807.39
1375,183,5,692.51
1376,40,4,743.51
1377,21,5,234.29
1377,39,3,209.28
1377,61,5,605.27
1377,152,5,309.43
1377,103,5,557.02
1377,175,5,386.9
1377,28,4,839.76
1378,131,1,573.58
1378,197,4,747.5
1379,103,5,615.07
1380,31,5,206.91
1381,57,5,268.9
1381,124,5,141.32
1381,200,2,825.7
1382,71,4,75.52
1382,181,5,481.43
1382,131,1,730.93
1382,170,3,559.69
1383,108,4,604.24
1384,133,4,174.41
1384,187,1,161.71
1384,58,2,927.43
1384,49,3,100.22
1384,87,1,149.61
1384,91,3,585.69
1384,177,1,509.97
1385,33,2,881.8
1385,165,3,309.52
1385,24,3,607.64
1385,135,5,665.65
1385,123,1,773.01
1385,159,3,442.79
1386,79,1,939.85
1386,124,2,171.92
1387,13,4,725.95
1387,51,5,990.81
1387,103,1,658.1
1387,138,4,255.57
1387,114,4,128.42
1387,30,5,457.46
1388,37,3,522.16
1389,92,4,392.55
1389,110,3,620.29
1389,132,2,758.84
1389,75,4,966.36
1389,68,4,202.01
1390,6,4,707.31
1390,17,4,575.31
1390,111,2,12.85
1390,56,3,803.6
1390,35,4,97.46
1391,116,2,156.41
1391,181,4,400.87
1391,42,2,327.17
1391,154,2,321.5
1391,172,1,84.05
1391,38,3,539.58
1392,165,3,268.08
1392,42,3,246.67
1392,59,3,252.37
1392,45,5,838.03
1392,77,4,901.31
1393,120,3,1045.31
1394,99,1,232.48
1394,121,5,782.48
1394,182,3,685.64
1394,66,4,140.29
1394,100,5,775.1
1395,109,3,460.36
1395,17,2,534.33
1396,20,5,311.8
1396,132,3,907.45
1396,171,1,672.95
1397,196,1,789.58
1397,77,3,980.51
1397,71,2,73.16
1397,171,4,635.64
1398,7,5,241.43
1398,189,2,836.6
1398,33,1,980.92
1398,152,4,303.62
1398,185,3,305.0
1399,148,5,299.26
1400,182,1,707.34
1400,48,4,590.85
1400,30,4,509.27
1400,143,1,476.53
1400,49,3,96.65
1400,107,2,737.71
1400,97,1,409.61
1401,33,2,907.53
1401,35,5,88.05
1401,175,1,374.89
1402,186,4,342.12
1402,113,5,670.67
1402,109,1,504.55
1402,142,4,302.26
1403,84,3,300.91
1403,39,1,270.35
1404,76,3,93.4
1404,7,3,186.87
1404,158,3,761.13
1404,43,3,12.28
1404,55,4,361.15
1405,29,2,635.73
1406,193,4,224.03
1406,33,3,960.03
1406,98,2,74.83
1406,56,4,751.49
1406,18,4,861.54
1406,146,3,992.93
1406,150,3,466.85
1406,92,1,417.52
1407,141,3,446.97
1407,83,2,651.24
1407,1,3,780.97
1407,46,3,664.3
1408,124,4,134.12
1408,37,2,616.35
1408,47,3,132.24
1408,137,1,345.47
1408,138,4,239.14
1408,59,2,226.74
1408,147,1,347.99
1409,67,4,494.42
1409,179,4,867.55
1410,55,3,344.92
1410,17,4,588.62
1410,35,4,94.86
1410,177,5,507.5
1410,3,5,510.33
1410,75,5,962.2
1411,16,5,482.69
1412,63,4,67.13
1412,22,4,508.84
1412,80,1,327.88
1412,53,1,148.56
1412,150,5,423.1
1412,84,4,250.06
1412,24,5,573.2
1412,17,5,665.58
1413,109,4,519.15
1413,78,1,409.33
1413,33,4,757.57
1413,85,2,785.46
1413,195,1,658.9
1413,117,3,287.34
1414,181,1,387.53
1414,191,2,117.75
1414,51,5,773.39
1415,86,2,632.25
1415,166,1,694.7
1415,177,2,453.48
1415,179,4,732.04
1415,5,1,572.13
1415,173,3,249.56
1415,84,5,272.12
1416,5,2,561.95
1416,25,5,285.26
1416,103,2,565.26
1417,72,2,281.1
1417,10,5,173.86
1417,9,2,588.37
1418,96,1,422.54
1419,170,1,631.13
1419,190,1,703.08
1420,66,1,122.24
1420,137,2,335.66
1420,79,5,787.26
1420,54,1,158.49
1421,41,4,675.5
1421,63,3,77.01
1421,188,3,821.87
1421,154,4,271.52
1422,198,2,240.77
1422,77,5,852.12
1422,157,2,390.46
1422,114,1,106.29
1422,110,5,649.99
1423,64,2,75.5
1423,112,5,150.08
1423,193,3,211.86
1423,117,4,268.9
1423,163,3,136.53
1423,172,1,79.89
1424,177,1,530.12
1424,46,4,565.61
1424,99,3,296.56
1424,104,5,966.24
1424,95,4,223.32
1424,86,1,544.17
1425,122,3,36.42
1425,95,4,231.4
1425,57,3,329.18
1425,64,4,86.32
1425,104,3,867.43
1426,87,4,167.45
1426,54,5,145.4
1426,144,3,394.25
1426,149,2,625.47
1427,52,2,880.93
1427,182,3,672.28
1427,194,2,719.66
1427,100,4,873.68
1427,127,5,338.75
1428,83,5,638.98
1428,70,4,777.42
1428,55,5,374.82
1428,169,1,215.36
1429,188,5,972.73
1429,138,5,257.59
1429,38,1,621.64
1429,76,3,98.86
1429,145,5,143.91
1429,121,4,714.4
1429,152,5,311.04
1430,178,4,187.58
1430,119,4,116.45
1430,23,1,392.45
1430,8,2,763.83
1431,25,5,292.02
1432,124,5,170.88
1432,142,2,276.63
1432,183,3,820.36
1432,5,2,557.19
1432,143,3,500.59
1432,36,4,166.93
1432,99,3,250.48
1433,37,3,550.34
1433,192,4,53.99
1433,149,2,526.04
1433,163,4,127.45
1433,43,5,11.11
1434,3,1,565.85
1434,56,1,831.99
1434,102,4,264.44
1434,147,4,416.43
1434,68,5,201.59
1435,23,2,498.82
1435,159,2,351.1
1435,105,1,266.38
1435,116,4,130.21
1435,173,3,232.18
1435,7,5,236.35
1435,106,4,226.0
1435,175,2,401.96
1436,188,2,808.65
1436,150,3,388.97
1436,9,4,606.24
1436,195,2,792.18
1436,194,3,830.12
1437,73,5,475.76
1437,12,3,882.24
1438,187,4,188.38
1438,16,2,551.38
1439,19,5,313.18
1440,27,3,220.9
1440,103,5,653.39
1441,198,3,188.89
1441,7,2,227.51
1442,39,4,248.25
1443,31,2,249.24
1443,104,1,827.62
1443,140,2,784.65
1443,9,3,615.15
1443,192,3,53.24
1443,19,1,304.13
1443,159,2,350.02
1444,109,5,497.89
1444,16,1,637.0
1445,152,1,301.46
1445,26,1,870.15
1445,53,1,142.2
1445,140,2,621.83
1445,98,1,85.39
1445,16,3,566.97
1445,21,1,295.66
1445,83,3,792.54
1446,172,2,71.75
1446,2,4,155.85
1446,42,3,317.19
1446,134,4,105.01
1446,143,1,553.09
1446,168,5,926.78
1446,23,4,404.0
1446,75,5,871.29
1447,126,5,170.52
1447,98,1,85.54
1447,76,4,86.74
1447,110,1,568.08
1447,49,4,120.41
1447,155,5,28.59
1448,44,1,691.34
1448,64,2,65.94
1448,165,3,267.3
1448,39,1,224.03
1448,31,4,234.65
1449,100,3,849.09
1449,18,3,772.05
1449,105,4,231.76
1450,20,1,333.14
1450,1,4,803.85
1450,36,5,157.29
1450,163,3,131.63
1450,94,3,643.53
1451,100,1,963.54
1451,155,5,31.12
1451,73,3,498.23
1451,130,3,332.52
1451,146,4,1017.85
1451,154,3,273.67
1451,57,3,329.26
1452,48,4,613.4
1452,115,4,708.14
1452,164,3,563.53
1453,94,1,672.35
1453,7,3,202.72
1453,67,2,398.29
1453,98,4,66.14
1453,3,4,566.5
1453,122,3,36.54
1453,6,5,583.82
1454,200,3,823.89
1454,27,1,301.59
1454,2,5,140.1
1454,1,4,626.71
1454,164,2,618.76
1454,106,1,265.76
1454,105,2,227.37
1454,139,2,441.81
1455,47,1,136.54
1455,45,4,837.64
1455,143,2,459.82
1456,92,1,377.91
1456,156,1,542.49
1456,152,5,296.14
1456,153,5,90.19
1457,59,1,272.53
1457,96,2,467.9
1458,171,4,687.31
1458,8,2,874.85
1458,199,5,779.26
1458,81,1,906.48
1458,50,4,256.31
1458,82,3,380.22
1459,143,5,429.24
1459,11,1,81.97
1459,154,3,256.11
1459,195,3,626.75
1459,119,3,119.92
1459,135,1,638.22
1459,62,2,699.36
1459,8,5,840.53
1460,168,5,796.17
1460,68,4,183.21
1461,188,5,836.3
1461,161,5,227.15
1461,33,4,779.27
1461,141,3,378.68
1461,10,5,155.6
1462,173,4,306.5
1463,171,5,522.79
1463,38,4,610.49
1464,62,3,571.53
1464,185,3,270.61
1464,104,3,1001.89
1464,153,3,100.16
1464,148,1,296.78
1465,48,4,591.39
1465,148,1,285.19
1465,189,3,914.06
1465,1,5,794.84
1465,108,5,626.61
1466,4,2,95.16
1466,97,3,403.44
1466,18,1,780.82
1466,187,3,143.02
1466,13,4,682.17
1466,100,2,729.0
1466,85,5,694.56
1467,77,1,1036.84
1467,151,2,402.85
1468,132,4,830.91
1469,158,4,642.1
1469,42,2,317.96
1469,164,1,601.74
1469,157,2,403.25
1469,102,2,269.9
1469,76,2,114.44
1469,69,5,311.6
1470,197,1,608.41
1471,182,4,818.44
1471,33,3,880.95
1471,79,3,831.67
1471,29,5,617.73
1471,185,4,302.18
1471,85,4,639.59
1471,88,4,826.32
1471,64,3,64.47
1472,95,2,237.94
1472,116,2,135.69
1472,16,3,573.53
1473,92,2,421.62
1473,47,2,154.46
1473,57,1,259.28
1473,22,2,578.39
1473,83,4,707.89
1474,177,2,452.62
1474,159,3,336.59
1474,154,5,344.4
1475,34,4,187.62
1475,7,2,219.67
1475,78,3,441.84
1476,152,4,285.48
1476,46,1,679.52
1476,104,2,856.78
1476,98,1,86.3
1477,32,3,256.6
1477,60,3,29.56
1477,151,2,383.84
1477,41,1,627.15
1478,28,2,853.84
1479,96,1,453.97
1479,159,1,397.99
1479,58,1,736.2
1479,126,5,177.5
1480,111,3,12.33
1480,26,1,831.81
1480,97,3,442.47
1480,38,5,543.63
1480,48,4,538.27
1480,88,5,830.48
1481,59,3,265.17
1481,1,2,757.58
1481,74,2,240.32
1482,99,4,269.34
1482,167,5,894.51
1483,73,4,414.64
1483,85,2,765.63
1484,4,1,103.09
1484,190,4,717.0
1484,31,4,277.59
1484,158,4,786.6
1484,76,3,96.44
1484,194,4,651.39
1484,91,4,579.87
1484,51,1,776.99
1485,142,4,318.97
1485,23,4,450.9
1485,180,5,857.0
1486,40,1,573.85
1487,101,4,164.14
1487,123,4,649.16
1488,53,5,129.68
1488,86,2,533.45
1488,63,2,63.02
1488,35,5,91.35
1488,39,5,263.07
1488,51,2,862.47
1488,176,1,78.99
1489,74,2,280.57
1489,39,1,208.79
1490,117,5,306.01
1490,87,2,160.77
1490,198,1,246.38
1490,63,3,66.14
1491,89,4,585.24
1491,154,5,325.72
1491,169,1,270.34
1491,161,5,214.69
1491,129,4,288.25
1491,98,5,76.23
1491,157,3,345.26
1492,135,3,606.58
1492,36,1,161.33
1492,11,3,106.33
1492,25,4,281.08
1493,75,4,962.5
1493,48,3,515.48
1493,111,3,12.08
1493,114,2,104.59
1493,57,3,301.61
1493,95,3,273.44
1493,17,4,717.22
1494,106,3,237.09
1494,67,5,499.08
1494,136,3,540.82
1494,113,1,743.42
1494,131,2,609.01
1494,76,4,95.64
1494,151,5,465.8
1494,110,4,590.49
1495,29,4,552.08
1495,37,4,638.1
1495,173,2,238.2
1495,14,1,136.5
1495,108,5,627.79
1495,197,3,776.54
1496,36,3,143.61
1496,19,2,305.23
1496,34,2,191.74
1496,148,4,261.04
1496,29,1,618.31
1497,89,2,717.39
1497,127,5,284.69
1497,186,1,350.48
1497,146,2,882.32
1497,119,5,97.13
1498,24,2,668.22
1498,75,2,953.82
1498,116,2,146.17
1499,146,3,950.0
1500,17,1,677.24
1500,184,4,825.68
1500,102,2,306.09
1500,125,5,921.14
1500,103,1,622.78
1500,197,2,626.65
1501,7,3,228.86
1501,13,3,769.42
1501,185,3,234.79
1502,53,5,144.6
1502,193,5,200.72
1502,55,5,364.53
1502,109,4,484.54
1503,179,3,828.21
1503,53,3,136.01
1504,112,4,186.21
1504,154,1,280.5
1504,35,2,83.4
1504,7,5,192.55
1504,144,1,371.97
1505,96,3,380.86
1505,13,1,718.06
1505,168,5,846.63
1505,1,1,755.0
1506,56,5,822.48
1507,74,1,250.48
1508,73,2,371.67
1509,90,5,117.81
1509,104,2,841.03
1510,49,2,115.25
1510,134,4,110.65
1510,163,5,116.59
1510,168,1,732.04
1510,27,1,271.57
1510,71,4,58.17
1511,98,1,79.6
1511,73,5,375.72
1511,115,4,678.32
1511,29,1,683.31
1511,125,5,804.82
1511,116,5,150.04
1512,124,3,138.78
1512,180,4,819.35
1512,27,5,255.05
1512,112,1,185.82
1513,146,4,885.44
1513,147,5,383.8
1514,170,1,525.65
1514,51,1,962.46
1514,41,5,693.7
1514,106,2,241.08
1515,92,3,384.36
1515,165,2,302.04
1515,139,2,505.63
1515,18,2,779.15
1515,151,5,524.47
1516,73,2,417.81
1516,41,4,638.52
1516,100,1,792.9
1517,175,3,374.33
1517,85,4,809.56
1518,155,4,29.43
1518,54,4,148.08
1518,2,5,137.61
1518,199,2,789.47
1518,52,1,716.86
1518,39,1,256.66
1518,132,2,798.27
1518,88,3,906.07
1519,110,2,599.74
1519,28,1,949.91
1519,62,5,682.71
1519,2,2,159.56
1519,140,1,769.75
1520,196,1,783.65
1520,58,5,753.15
1520,143,3,454.56
1520,184,4,753.64
1520,43,4,13.14
1520,124,5,144.06
1520,122,4,28.26
1520,121,2,928.49
1521,13,3,821.1
1521,37,3,505.71
1522,126,4,212.07
1522,56,4,799.09
1522,174,1,98.34
1522,14,4,137.21
1522,90,5,139.03
1523,28,4,807.06
1523,97,1,427.53
1523,94,4,661.02
1523,182,2,723.58
1523,157,3,360.79
1523,112,5,136.79
1523,90,2,130.48
1523,198,3,196.81
1524,173,2,282.84
1524,98,5,85.33
1524,175,2,334.74
1525,23,2,480.76
1525,149,1,668.72
1525,20,3,352.98
1526,123,3,827.26
1526,172,5,82.18
1526,63,3,64.01
1526,108,1,517.42
1526,13,4,657.88
1527,108,2,606.75
1527,3,5,547.25
1527,8,2,788.24
1528,120,2,1047.69
1528,87,3,143.66
1528,154,2,302.17
1528,117,1,286.0
1528,143,1,501.82
1529,147,4,430.73
1529,104,5,813.77
1529,121,4,932.83
1529,146,2,993.57
1529,24,1,721.47
1530,24,4,722.51
1530,127,2,289.34
1530,178,2,221.98
1530,36,5,144.06
1531,68,1,166.45
1531,152,1,236.19
1531,43,2,13.29
1531,185,4,225.91
1531,128,1,33.39
1531,172,4,77.27
1532,82,1,354.08
1533,72,2,278.27
1533,54,2,176.75
1533,37,3,658.37
1533,127,2,333.85
1533,30,2,424.52
1533,103,1,700.4
1534,15,5,565.81
1535,135,5,765.05
1536,17,1,554.43
1536,142,3,334.52
1536,114,5,127.52
1536,134,2,127.89
1537,86,5,529.81
1537,179,5,930.05
1537,72,5,257.41
1537,17,1,679.18
1538,181,2,447.2
1538,57,4,328.5
1538,163,1,110.76
1538,114,1,115.14
1538,107,2,606.67
1539,134,3,110.0
1539,18,1,883.08
1539,90,2,136.6
1539,195,1,620.25
1539,147,3,334.09
1539,78,2,414.1
1539,200,2,842.77
1540,157,2,390.78
1541,159,2,415.43
1541,129,5,335.03
1541,75,4,803.74
1541,36,3,164.53
1541,25,1,329.14
1541,143,4,471.93
1541,150,1,415.21
1541,32,4,257.33
1542,33,5,835.67
1542,169,3,285.74
1542,136,4,492.61
1542,139,2,558.15
1542,56,4,710.7
1542,105,2,231.47
1542,61,4,506.76
1543,114,4,112.81
1543,132,4,776.01
1543,177,3,600.18
1543,3,5,505.81
1543,146,5,1011.55
1543,180,5,860.55
1543,50,1,269.34
1544,75,3,776.8
1544,149,4,602.49
1544,150,4,420.28
1544,62,5,637.41
1544,82,4,450.54
1544,145,5,120.89
1544,138,5,275.69
1544,28,5,799.32
1545,82,1,346.79
1546,32,4,247.48
1546,198,2,223.95
1546,113,2,688.4
1546,28,3,857.47
1546,200,3,891.47
1547,137,1,322.49
1547,113,3,745.77
1548,11,2,103.39
1548,15,5,488.93
1548,167,2,841.57
1548,93,4,504.78
1548,199,4,732.73
1548,12,4,768.25
1548,2,2,162.61
1549,199,2,637.42
1550,32,2,224.32
1551,163,1,136.74
1551,4,2,97.41
1551,17,1,645.69
1551,165,5,298.33
1551,130,2,323.07
1551,101,2,141.01
1552,155,1,29.06
1552,54,4,139.49
1552,31,1,252.04
1552,163,3,140.83
1552,144,4,422.93
1552,5,4,603.18
1552,99,5,229.39
1553,94,4,701.75
1553,62,1,757.12
1553,121,3,902.34
1553,189,5,809.37
1553,163,4,118.46
1553,74,4,286.75
1553,7,4,200.09
1553,179,4,872.11
1554,93,2,570.76
1554,166,1,715.82
1554,78,4,364.59
1554,65,5,718.6
1555,91,3,501.19
1555,132,2,910.2
1555,51,3,945.96
1555,171,4,628.25
1555,192,4,59.11
1555,69,2,378.65
1555,130,4,332.68
1556,133,4,197.64
1556,81,5,873.3
1556,62,5,669.03
1556,40,3,731.54
1556,8,4,708.38
1557,169,4,232.77
1557,167,3,914.68
1557,65,1,712.59
1557,77,3,878.97
1558,16,4,558.08
1558,93,1,495.38
1558,185,2,228.46
1558,9,5,619.89
1558,153,5,105.26
1558,45,4,709.39
1559,59,3,264.75
1559,190,1,666.42
1559,126,1,181.11
1559,37,2,491.77
1559,152,3,262.0
1559,81,1,772.37
1559,70,1,867.76
1559,163,3,115.82
1560,169,5,228.07
1561,80,1,347.82
1561,54,4,146.02
1562,198,5,237.81
1562,176,3,77.81
1562,173,1,238.93
1562,60,2,25.68
1562,58,5,897.95
1563,71,2,76.87
1564,92,4,447.18
1564,48,3,646.26
1564,118,1,181.64
1564,68,4,189.98
1564,39,2,224.47
1564,142,3,309.93
1564,112,3,153.74
1565,67,1,490.82
1565,162,1,62.07
1566,83,3,720.97
1566,25,3,298.99
1566,21,2,245.17
1566,123,1,809.5
1567,35,4,85.99
1567,122,1,30.22
1567,48,2,662.83
1567,140,3,761.05
1567,28,3,920.71
1567,107,2,784.55
1567,117,3,324.09
1568,45,5,808.42
1568,193,1,192.59
1569,101,5,144.59
1569,41,2,809.2
1569,4,2,82.82
1569,151,5,515.22
1569,160,1,805.07
1569,16,4,541.3
1569,109,3,534.27
1569,147,3,371.08
1570,33,4,914.18
1570,174,1,77.94
1570,181,2,522.85
1571,59,3,227.98
1571,199,1,798.34
1571,136,2,608.48
1571,143,3,418.42
1571,10,2,161.02
1572,77,2,1003.84
1572,94,3,560.03
1572,12,3,712.96
1572,174,4,92.46
1572,38,2,548.07
1572,142,1,314.97
1572,45,3,726.26
1573,152,1,255.34
1573,7,2,218.28
1573,192,2,59.42
1573,74,5,265.97
1573,161,1,206.64
1574,176,2,73.28
1575,124,5,141.48
1575,31,4,212.06
1575,174,4,88.1
1575,165,3,347.11
1575,28,4,915.04
1575,83,2,623.19
1575,5,4,577.37
1575,105,5,228.97
1576,191,4,147.12
1576,14,5,116.02
1577,41,4,743.91
1577,26,1,798.99
1577,152,4,301.43
1578,174,1,84.84
1578,118,5,197.85
1578,112,4,162.17
1578,200,4,795.59
1579,89,2,559.24
1579,153,3,83.69
1579,190,1,596.62
1579,159,2,422.95
1579,187,4,139.01
1580,144,2,330.89
1580,127,3,319.44
1580,143,1,507.63
1580,157,3,357.68
1581,116,1,127.51
1581,195,2,740.43
1581,102,4,272.94
1581,13,3,812.15
1581,61,5,585.22
1581,167,2,843.31
1581,200,4,733.23
1582,12,5,905.55
1582,20,4,376.29
1583,19,2,254.97
1583,13,4,706.6
1583,193,5,179.58
1584,41,5,740.55
1584,39,2,220.24
1584,1,5,634.1
1584,26,1,841.75
1584,61,4,630.74
1585,186,2,391.47
1585,200,1,777.43
1586,138,4,263.24
1586,145,4,149.21
1586,174,4,87.97
1586,171,5,646.06
1587,166,1,664.79
1587,125,1,791.4
1587,110,1,559.52
1587,124,4,173.33
1587,48,4,647.57
1588,112,3,149.68
1588,62,1,754.4
1589,27,1,250.68
1589,47,5,171.73
1589,56,5,777.43
1589,118,3,191.69
1589,2,3,134.58
1589,136,4,565.05
